item_id,day,month,year,season
8,19,2,2020,winter
12,19,2,2020,winter
13,19,2,2020,winter
7,20,2,2020,winter
8,20,2,2020,winter
12,20,2,2020,winter
13,20,2,2020,winter
1,21,2,2020,winter
2,21,2,2020,winter
3,21,2,2020,winter
5,21,2,2020,winter
1,22,2,2020,winter
2,22,2,2020,winter
3,22,2,2020,winter
5,22,2,2020,winter
7,23,2,2020,winter
8,23,2,2020,winter
12,23,2,2020,winter
13,23,2,2020,winter
1,24,2,2020,winter
2,24,2,2020,winter
3,24,2,2020,winter
5,24,2,2020,winter
7,25,2,2020,winter
8,25,2,2020,winter
12,25,2,2020,winter
13,25,2,2020,winter
7,26,2,2020,winter
8,26,2,2020,winter
12,26,2,2020,winter
13,26,2,2020,winter
1,27,2,2020,winter
2,27,2,2020,winter
3,27,2,2020,winter
5,27,2,2020,winter
1,28,2,2020,winter
2,28,2,2020,winter
3,28,2,2020,winter
5,28,2,2020,winter
7,29,2,2020,winter
8,29,2,2020,winter
12,29,2,2020,winter
13,29,2,2020,winter
7,1,3,2020,winter
8,1,3,2020,winter
12,1,3,2020,winter
13,1,3,2020,winter
7,2,3,2020,winter
8,2,3,2020,winter
12,2,3,2020,winter
13,2,3,2020,winter
1,3,3,2020,winter
2,3,3,2020,winter
3,3,3,2020,winter
5,3,3,2020,winter
1,4,3,2020,winter
2,4,3,2020,winter
3,4,3,2020,winter
5,4,3,2020,winter
1,5,3,2020,winter
2,5,3,2020,winter
3,5,3,2020,winter
5,5,3,2020,winter
1,6,3,2020,winter
2,6,3,2020,winter
3,6,3,2020,winter
5,6,3,2020,winter
1,7,3,2020,winter
2,7,3,2020,winter
3,7,3,2020,winter
5,7,3,2020,winter
7,8,3,2020,winter
8,8,3,2020,winter
12,8,3,2020,winter
13,8,3,2020,winter
7,9,3,2020,winter
8,9,3,2020,winter
12,9,3,2020,winter
13,9,3,2020,winter
7,10,3,2020,winter
8,10,3,2020,winter
12,10,3,2020,winter
13,10,3,2020,winter
7,11,3,2020,winter
8,11,3,2020,winter
12,11,3,2020,winter
13,11,3,2020,winter
1,12,3,2020,winter
2,12,3,2020,winter
3,12,3,2020,winter
5,12,3,2020,winter
1,13,3,2020,winter
2,13,3,2020,winter
3,13,3,2020,winter
5,13,3,2020,winter
1,14,3,2020,winter
2,14,3,2020,winter
3,14,3,2020,winter
5,14,3,2020,winter
1,15,3,2020,winter
2,15,3,2020,winter
3,15,3,2020,winter
5,15,3,2020,winter
1,16,3,2020,winter
2,16,3,2020,winter
3,16,3,2020,winter
5,16,3,2020,winter
1,17,3,2020,winter
2,17,3,2020,winter
3,17,3,2020,winter
5,17,3,2020,winter
1,18,3,2020,winter
2,18,3,2020,winter
3,18,3,2020,winter
5,18,3,2020,winter
1,19,3,2020,winter
2,19,3,2020,winter
3,19,3,2020,winter
5,19,3,2020,winter
1,20,3,2020,winter
2,20,3,2020,winter
3,20,3,2020,winter
5,20,3,2020,winter
9,21,3,2020,spring
14,21,3,2020,spring
15,21,3,2020,spring
2,22,3,2020,spring
5,22,3,2020,spring
16,22,3,2020,spring
9,23,3,2020,spring
14,23,3,2020,spring
15,23,3,2020,spring
9,24,3,2020,spring
14,24,3,2020,spring
15,24,3,2020,spring
9,25,3,2020,spring
14,25,3,2020,spring
15,25,3,2020,spring
9,26,3,2020,spring
14,26,3,2020,spring
15,26,3,2020,spring
2,27,3,2020,spring
5,27,3,2020,spring
16,27,3,2020,spring
2,28,3,2020,spring
5,28,3,2020,spring
16,28,3,2020,spring
2,29,3,2020,spring
5,29,3,2020,spring
16,29,3,2020,spring
9,30,3,2020,spring
14,30,3,2020,spring
15,30,3,2020,spring
2,31,3,2020,spring
5,31,3,2020,spring
16,31,3,2020,spring
2,1,4,2020,spring
5,1,4,2020,spring
16,1,4,2020,spring
9,2,4,2020,spring
14,2,4,2020,spring
15,2,4,2020,spring
2,3,4,2020,spring
5,3,4,2020,spring
16,3,4,2020,spring
2,4,4,2020,spring
5,4,4,2020,spring
16,4,4,2020,spring
2,5,4,2020,spring
5,5,4,2020,spring
16,5,4,2020,spring
2,6,4,2020,spring
5,6,4,2020,spring
16,6,4,2020,spring
9,7,4,2020,spring
14,7,4,2020,spring
15,7,4,2020,spring
9,8,4,2020,spring
14,8,4,2020,spring
15,8,4,2020,spring
9,9,4,2020,spring
14,9,4,2020,spring
15,9,4,2020,spring
9,10,4,2020,spring
14,10,4,2020,spring
15,10,4,2020,spring
2,11,4,2020,spring
5,11,4,2020,spring
16,11,4,2020,spring
2,12,4,2020,spring
5,12,4,2020,spring
16,12,4,2020,spring
9,13,4,2020,spring
14,13,4,2020,spring
15,13,4,2020,spring
9,14,4,2020,spring
14,14,4,2020,spring
15,14,4,2020,spring
9,15,4,2020,spring
14,15,4,2020,spring
15,15,4,2020,spring
2,16,4,2020,spring
5,16,4,2020,spring
16,16,4,2020,spring
2,17,4,2020,spring
5,17,4,2020,spring
16,17,4,2020,spring
9,18,4,2020,spring
14,18,4,2020,spring
15,18,4,2020,spring
2,19,4,2020,spring
5,19,4,2020,spring
16,19,4,2020,spring
9,20,4,2020,spring
14,20,4,2020,spring
15,20,4,2020,spring
2,21,4,2020,spring
5,21,4,2020,spring
16,21,4,2020,spring
2,22,4,2020,spring
5,22,4,2020,spring
16,22,4,2020,spring
9,23,4,2020,spring
14,23,4,2020,spring
15,23,4,2020,spring
2,24,4,2020,spring
5,24,4,2020,spring
16,24,4,2020,spring
9,25,4,2020,spring
14,25,4,2020,spring
15,25,4,2020,spring
2,26,4,2020,spring
5,26,4,2020,spring
16,26,4,2020,spring
9,27,4,2020,spring
14,27,4,2020,spring
15,27,4,2020,spring
9,28,4,2020,spring
14,28,4,2020,spring
15,28,4,2020,spring
9,29,4,2020,spring
14,29,4,2020,spring
15,29,4,2020,spring
2,30,4,2020,spring
5,30,4,2020,spring
16,30,4,2020,spring
2,1,5,2020,spring
5,1,5,2020,spring
16,1,5,2020,spring
9,2,5,2020,spring
14,2,5,2020,spring
15,2,5,2020,spring
2,3,5,2020,spring
5,3,5,2020,spring
16,3,5,2020,spring
2,4,5,2020,spring
5,4,5,2020,spring
16,4,5,2020,spring
2,5,5,2020,spring
5,5,5,2020,spring
16,5,5,2020,spring
9,6,5,2020,spring
14,6,5,2020,spring
15,6,5,2020,spring
2,7,5,2020,spring
5,7,5,2020,spring
16,7,5,2020,spring
2,8,5,2020,spring
5,8,5,2020,spring
16,8,5,2020,spring
9,9,5,2020,spring
14,9,5,2020,spring
15,9,5,2020,spring
9,10,5,2020,spring
14,10,5,2020,spring
15,10,5,2020,spring
9,11,5,2020,spring
14,11,5,2020,spring
15,11,5,2020,spring
9,12,5,2020,spring
14,12,5,2020,spring
15,12,5,2020,spring
2,13,5,2020,spring
5,13,5,2020,spring
16,13,5,2020,spring
9,14,5,2020,spring
14,14,5,2020,spring
15,14,5,2020,spring
2,15,5,2020,spring
5,15,5,2020,spring
16,15,5,2020,spring
9,16,5,2020,spring
14,16,5,2020,spring
15,16,5,2020,spring
2,17,5,2020,spring
5,17,5,2020,spring
16,17,5,2020,spring
9,18,5,2020,spring
14,18,5,2020,spring
15,18,5,2020,spring
9,19,5,2020,spring
14,19,5,2020,spring
15,19,5,2020,spring
9,20,5,2020,spring
14,20,5,2020,spring
15,20,5,2020,spring
9,21,5,2020,spring
14,21,5,2020,spring
15,21,5,2020,spring
9,22,5,2020,spring
14,22,5,2020,spring
15,22,5,2020,spring
2,23,5,2020,spring
5,23,5,2020,spring
16,23,5,2020,spring
2,24,5,2020,spring
5,24,5,2020,spring
16,24,5,2020,spring
2,25,5,2020,spring
5,25,5,2020,spring
16,25,5,2020,spring
2,26,5,2020,spring
5,26,5,2020,spring
16,26,5,2020,spring
9,27,5,2020,spring
14,27,5,2020,spring
15,27,5,2020,spring
2,28,5,2020,spring
5,28,5,2020,spring
16,28,5,2020,spring
9,29,5,2020,spring
14,29,5,2020,spring
15,29,5,2020,spring
2,30,5,2020,spring
5,30,5,2020,spring
16,30,5,2020,spring
2,31,5,2020,spring
5,31,5,2020,spring
16,31,5,2020,spring
2,1,6,2020,spring
5,1,6,2020,spring
16,1,6,2020,spring
9,2,6,2020,spring
14,2,6,2020,spring
15,2,6,2020,spring
2,3,6,2020,spring
5,3,6,2020,spring
16,3,6,2020,spring
2,4,6,2020,spring
5,4,6,2020,spring
16,4,6,2020,spring
9,5,6,2020,spring
14,5,6,2020,spring
15,5,6,2020,spring
2,6,6,2020,spring
5,6,6,2020,spring
16,6,6,2020,spring
9,7,6,2020,spring
14,7,6,2020,spring
15,7,6,2020,spring
2,8,6,2020,spring
5,8,6,2020,spring
16,8,6,2020,spring
9,9,6,2020,spring
14,9,6,2020,spring
15,9,6,2020,spring
9,10,6,2020,spring
14,10,6,2020,spring
15,10,6,2020,spring
2,11,6,2020,spring
5,11,6,2020,spring
16,11,6,2020,spring
2,12,6,2020,spring
5,12,6,2020,spring
16,12,6,2020,spring
2,13,6,2020,spring
5,13,6,2020,spring
16,13,6,2020,spring
2,14,6,2020,spring
5,14,6,2020,spring
16,14,6,2020,spring
2,15,6,2020,spring
5,15,6,2020,spring
16,15,6,2020,spring
9,16,6,2020,spring
14,16,6,2020,spring
15,16,6,2020,spring
9,17,6,2020,spring
14,17,6,2020,spring
15,17,6,2020,spring
2,18,6,2020,spring
5,18,6,2020,spring
16,18,6,2020,spring
9,19,6,2020,spring
14,19,6,2020,spring
15,19,6,2020,spring
2,20,6,2020,spring
5,20,6,2020,spring
16,20,6,2020,spring
6,21,6,2020,summer
15,21,6,2020,summer
15,21,6,2020,summer
9,22,6,2020,summer
14,22,6,2020,summer
15,22,6,2020,summer
18,22,6,2020,summer
6,23,6,2020,summer
15,23,6,2020,summer
15,23,6,2020,summer
6,24,6,2020,summer
15,24,6,2020,summer
15,24,6,2020,summer
6,25,6,2020,summer
15,25,6,2020,summer
15,25,6,2020,summer
6,26,6,2020,summer
15,26,6,2020,summer
15,26,6,2020,summer
6,27,6,2020,summer
15,27,6,2020,summer
15,27,6,2020,summer
9,28,6,2020,summer
14,28,6,2020,summer
15,28,6,2020,summer
18,28,6,2020,summer
9,29,6,2020,summer
14,29,6,2020,summer
15,29,6,2020,summer
18,29,6,2020,summer
6,30,6,2020,summer
15,30,6,2020,summer
15,30,6,2020,summer
6,1,7,2020,summer
15,1,7,2020,summer
15,1,7,2020,summer
9,2,7,2020,summer
14,2,7,2020,summer
15,2,7,2020,summer
18,2,7,2020,summer
9,3,7,2020,summer
14,3,7,2020,summer
15,3,7,2020,summer
18,3,7,2020,summer
6,4,7,2020,summer
15,4,7,2020,summer
15,4,7,2020,summer
6,5,7,2020,summer
15,5,7,2020,summer
15,5,7,2020,summer
6,6,7,2020,summer
15,6,7,2020,summer
15,6,7,2020,summer
9,7,7,2020,summer
14,7,7,2020,summer
15,7,7,2020,summer
18,7,7,2020,summer
9,8,7,2020,summer
14,8,7,2020,summer
15,8,7,2020,summer
18,8,7,2020,summer
9,9,7,2020,summer
14,9,7,2020,summer
15,9,7,2020,summer
18,9,7,2020,summer
6,10,7,2020,summer
15,10,7,2020,summer
15,10,7,2020,summer
9,11,7,2020,summer
14,11,7,2020,summer
15,11,7,2020,summer
18,11,7,2020,summer
9,12,7,2020,summer
14,12,7,2020,summer
15,12,7,2020,summer
18,12,7,2020,summer
9,13,7,2020,summer
14,13,7,2020,summer
15,13,7,2020,summer
18,13,7,2020,summer
6,14,7,2020,summer
15,14,7,2020,summer
15,14,7,2020,summer
6,15,7,2020,summer
15,15,7,2020,summer
15,15,7,2020,summer
9,16,7,2020,summer
14,16,7,2020,summer
15,16,7,2020,summer
18,16,7,2020,summer
6,17,7,2020,summer
15,17,7,2020,summer
15,17,7,2020,summer
9,18,7,2020,summer
14,18,7,2020,summer
15,18,7,2020,summer
18,18,7,2020,summer
9,19,7,2020,summer
14,19,7,2020,summer
15,19,7,2020,summer
18,19,7,2020,summer
6,20,7,2020,summer
15,20,7,2020,summer
15,20,7,2020,summer
6,21,7,2020,summer
15,21,7,2020,summer
15,21,7,2020,summer
6,22,7,2020,summer
15,22,7,2020,summer
15,22,7,2020,summer
9,23,7,2020,summer
14,23,7,2020,summer
15,23,7,2020,summer
18,23,7,2020,summer
9,24,7,2020,summer
14,24,7,2020,summer
15,24,7,2020,summer
18,24,7,2020,summer
9,25,7,2020,summer
14,25,7,2020,summer
15,25,7,2020,summer
18,25,7,2020,summer
9,26,7,2020,summer
14,26,7,2020,summer
15,26,7,2020,summer
18,26,7,2020,summer
9,27,7,2020,summer
14,27,7,2020,summer
15,27,7,2020,summer
18,27,7,2020,summer
6,28,7,2020,summer
15,28,7,2020,summer
15,28,7,2020,summer
6,29,7,2020,summer
15,29,7,2020,summer
15,29,7,2020,summer
6,30,7,2020,summer
15,30,7,2020,summer
15,30,7,2020,summer
6,31,7,2020,summer
15,31,7,2020,summer
15,31,7,2020,summer
9,1,8,2020,summer
14,1,8,2020,summer
15,1,8,2020,summer
18,1,8,2020,summer
9,2,8,2020,summer
14,2,8,2020,summer
15,2,8,2020,summer
18,2,8,2020,summer
9,3,8,2020,summer
14,3,8,2020,summer
15,3,8,2020,summer
18,3,8,2020,summer
9,4,8,2020,summer
14,4,8,2020,summer
15,4,8,2020,summer
18,4,8,2020,summer
6,5,8,2020,summer
15,5,8,2020,summer
15,5,8,2020,summer
6,6,8,2020,summer
15,6,8,2020,summer
15,6,8,2020,summer
9,7,8,2020,summer
14,7,8,2020,summer
15,7,8,2020,summer
18,7,8,2020,summer
6,8,8,2020,summer
15,8,8,2020,summer
15,8,8,2020,summer
6,9,8,2020,summer
15,9,8,2020,summer
15,9,8,2020,summer
9,10,8,2020,summer
14,10,8,2020,summer
15,10,8,2020,summer
18,10,8,2020,summer
9,11,8,2020,summer
14,11,8,2020,summer
15,11,8,2020,summer
18,11,8,2020,summer
9,12,8,2020,summer
14,12,8,2020,summer
15,12,8,2020,summer
18,12,8,2020,summer
9,13,8,2020,summer
14,13,8,2020,summer
15,13,8,2020,summer
18,13,8,2020,summer
6,14,8,2020,summer
15,14,8,2020,summer
15,14,8,2020,summer
9,15,8,2020,summer
14,15,8,2020,summer
15,15,8,2020,summer
18,15,8,2020,summer
9,16,8,2020,summer
14,16,8,2020,summer
15,16,8,2020,summer
18,16,8,2020,summer
9,17,8,2020,summer
14,17,8,2020,summer
15,17,8,2020,summer
18,17,8,2020,summer
6,18,8,2020,summer
15,18,8,2020,summer
15,18,8,2020,summer
6,19,8,2020,summer
15,19,8,2020,summer
15,19,8,2020,summer
9,20,8,2020,summer
14,20,8,2020,summer
15,20,8,2020,summer
18,20,8,2020,summer
6,21,8,2020,summer
15,21,8,2020,summer
15,21,8,2020,summer
6,22,8,2020,summer
15,22,8,2020,summer
15,22,8,2020,summer
6,23,8,2020,summer
15,23,8,2020,summer
15,23,8,2020,summer
6,24,8,2020,summer
15,24,8,2020,summer
15,24,8,2020,summer
9,25,8,2020,summer
14,25,8,2020,summer
15,25,8,2020,summer
18,25,8,2020,summer
6,26,8,2020,summer
15,26,8,2020,summer
15,26,8,2020,summer
9,27,8,2020,summer
14,27,8,2020,summer
15,27,8,2020,summer
18,27,8,2020,summer
6,28,8,2020,summer
15,28,8,2020,summer
15,28,8,2020,summer
9,29,8,2020,summer
14,29,8,2020,summer
15,29,8,2020,summer
18,29,8,2020,summer
9,30,8,2020,summer
14,30,8,2020,summer
15,30,8,2020,summer
18,30,8,2020,summer
6,31,8,2020,summer
15,31,8,2020,summer
15,31,8,2020,summer
6,1,9,2020,summer
15,1,9,2020,summer
15,1,9,2020,summer
6,2,9,2020,summer
15,2,9,2020,summer
15,2,9,2020,summer
9,3,9,2020,summer
14,3,9,2020,summer
15,3,9,2020,summer
18,3,9,2020,summer
6,4,9,2020,summer
15,4,9,2020,summer
15,4,9,2020,summer
9,5,9,2020,summer
14,5,9,2020,summer
15,5,9,2020,summer
18,5,9,2020,summer
9,6,9,2020,summer
14,6,9,2020,summer
15,6,9,2020,summer
18,6,9,2020,summer
6,7,9,2020,summer
15,7,9,2020,summer
15,7,9,2020,summer
6,8,9,2020,summer
15,8,9,2020,summer
15,8,9,2020,summer
9,9,9,2020,summer
14,9,9,2020,summer
15,9,9,2020,summer
18,9,9,2020,summer
9,10,9,2020,summer
14,10,9,2020,summer
15,10,9,2020,summer
18,10,9,2020,summer
9,11,9,2020,summer
14,11,9,2020,summer
15,11,9,2020,summer
18,11,9,2020,summer
6,12,9,2020,summer
15,12,9,2020,summer
15,12,9,2020,summer
9,13,9,2020,summer
14,13,9,2020,summer
15,13,9,2020,summer
18,13,9,2020,summer
9,14,9,2020,summer
14,14,9,2020,summer
15,14,9,2020,summer
18,14,9,2020,summer
9,15,9,2020,summer
14,15,9,2020,summer
15,15,9,2020,summer
18,15,9,2020,summer
6,16,9,2020,summer
15,16,9,2020,summer
15,16,9,2020,summer
6,17,9,2020,summer
15,17,9,2020,summer
15,17,9,2020,summer
6,18,9,2020,summer
15,18,9,2020,summer
15,18,9,2020,summer
6,19,9,2020,summer
15,19,9,2020,summer
15,19,9,2020,summer
9,20,9,2020,summer
14,20,9,2020,summer
15,20,9,2020,summer
18,20,9,2020,summer
2,21,9,2020,fall
5,21,9,2020,fall
16,21,9,2020,fall
9,22,9,2020,fall
14,22,9,2020,fall
15,22,9,2020,fall
9,23,9,2020,fall
14,23,9,2020,fall
15,23,9,2020,fall
9,24,9,2020,fall
14,24,9,2020,fall
15,24,9,2020,fall
9,25,9,2020,fall
14,25,9,2020,fall
15,25,9,2020,fall
9,26,9,2020,fall
14,26,9,2020,fall
15,26,9,2020,fall
9,27,9,2020,fall
14,27,9,2020,fall
15,27,9,2020,fall
9,28,9,2020,fall
14,28,9,2020,fall
15,28,9,2020,fall
2,29,9,2020,fall
5,29,9,2020,fall
16,29,9,2020,fall
9,30,9,2020,fall
14,30,9,2020,fall
15,30,9,2020,fall
9,1,10,2020,fall
14,1,10,2020,fall
15,1,10,2020,fall
9,2,10,2020,fall
14,2,10,2020,fall
15,2,10,2020,fall
2,3,10,2020,fall
5,3,10,2020,fall
16,3,10,2020,fall
2,4,10,2020,fall
5,4,10,2020,fall
16,4,10,2020,fall
9,5,10,2020,fall
14,5,10,2020,fall
15,5,10,2020,fall
9,6,10,2020,fall
14,6,10,2020,fall
15,6,10,2020,fall
9,7,10,2020,fall
14,7,10,2020,fall
15,7,10,2020,fall
9,8,10,2020,fall
14,8,10,2020,fall
15,8,10,2020,fall
9,9,10,2020,fall
14,9,10,2020,fall
15,9,10,2020,fall
2,10,10,2020,fall
5,10,10,2020,fall
16,10,10,2020,fall
9,11,10,2020,fall
14,11,10,2020,fall
15,11,10,2020,fall
9,12,10,2020,fall
14,12,10,2020,fall
15,12,10,2020,fall
9,13,10,2020,fall
14,13,10,2020,fall
15,13,10,2020,fall
2,14,10,2020,fall
5,14,10,2020,fall
16,14,10,2020,fall
9,15,10,2020,fall
14,15,10,2020,fall
15,15,10,2020,fall
9,16,10,2020,fall
14,16,10,2020,fall
15,16,10,2020,fall
9,17,10,2020,fall
14,17,10,2020,fall
15,17,10,2020,fall
2,18,10,2020,fall
5,18,10,2020,fall
16,18,10,2020,fall
9,19,10,2020,fall
14,19,10,2020,fall
15,19,10,2020,fall
9,20,10,2020,fall
14,20,10,2020,fall
15,20,10,2020,fall
9,21,10,2020,fall
14,21,10,2020,fall
15,21,10,2020,fall
2,22,10,2020,fall
5,22,10,2020,fall
16,22,10,2020,fall
2,23,10,2020,fall
5,23,10,2020,fall
16,23,10,2020,fall
9,24,10,2020,fall
14,24,10,2020,fall
15,24,10,2020,fall
9,25,10,2020,fall
14,25,10,2020,fall
15,25,10,2020,fall
9,26,10,2020,fall
14,26,10,2020,fall
15,26,10,2020,fall
9,27,10,2020,fall
14,27,10,2020,fall
15,27,10,2020,fall
9,28,10,2020,fall
14,28,10,2020,fall
15,28,10,2020,fall
9,29,10,2020,fall
14,29,10,2020,fall
15,29,10,2020,fall
2,30,10,2020,fall
5,30,10,2020,fall
16,30,10,2020,fall
2,31,10,2020,fall
5,31,10,2020,fall
16,31,10,2020,fall
9,1,11,2020,fall
14,1,11,2020,fall
15,1,11,2020,fall
9,2,11,2020,fall
14,2,11,2020,fall
15,2,11,2020,fall
2,3,11,2020,fall
5,3,11,2020,fall
16,3,11,2020,fall
9,4,11,2020,fall
14,4,11,2020,fall
15,4,11,2020,fall
9,5,11,2020,fall
14,5,11,2020,fall
15,5,11,2020,fall
2,6,11,2020,fall
5,6,11,2020,fall
16,6,11,2020,fall
9,7,11,2020,fall
14,7,11,2020,fall
15,7,11,2020,fall
9,8,11,2020,fall
14,8,11,2020,fall
15,8,11,2020,fall
9,9,11,2020,fall
14,9,11,2020,fall
15,9,11,2020,fall
9,10,11,2020,fall
14,10,11,2020,fall
15,10,11,2020,fall
2,11,11,2020,fall
5,11,11,2020,fall
16,11,11,2020,fall
9,12,11,2020,fall
14,12,11,2020,fall
15,12,11,2020,fall
2,13,11,2020,fall
5,13,11,2020,fall
16,13,11,2020,fall
9,14,11,2020,fall
14,14,11,2020,fall
15,14,11,2020,fall
9,15,11,2020,fall
14,15,11,2020,fall
15,15,11,2020,fall
2,16,11,2020,fall
5,16,11,2020,fall
16,16,11,2020,fall
9,17,11,2020,fall
14,17,11,2020,fall
15,17,11,2020,fall
2,18,11,2020,fall
5,18,11,2020,fall
16,18,11,2020,fall
2,19,11,2020,fall
5,19,11,2020,fall
16,19,11,2020,fall
2,20,11,2020,fall
5,20,11,2020,fall
16,20,11,2020,fall
9,21,11,2020,fall
14,21,11,2020,fall
15,21,11,2020,fall
9,22,11,2020,fall
14,22,11,2020,fall
15,22,11,2020,fall
2,23,11,2020,fall
5,23,11,2020,fall
16,23,11,2020,fall
2,24,11,2020,fall
5,24,11,2020,fall
16,24,11,2020,fall
9,25,11,2020,fall
14,25,11,2020,fall
15,25,11,2020,fall
9,26,11,2020,fall
14,26,11,2020,fall
15,26,11,2020,fall
9,27,11,2020,fall
14,27,11,2020,fall
15,27,11,2020,fall
9,28,11,2020,fall
14,28,11,2020,fall
15,28,11,2020,fall
9,29,11,2020,fall
14,29,11,2020,fall
15,29,11,2020,fall
9,30,11,2020,fall
14,30,11,2020,fall
15,30,11,2020,fall
2,1,12,2020,fall
5,1,12,2020,fall
16,1,12,2020,fall
9,2,12,2020,fall
14,2,12,2020,fall
15,2,12,2020,fall
9,3,12,2020,fall
14,3,12,2020,fall
15,3,12,2020,fall
9,4,12,2020,fall
14,4,12,2020,fall
15,4,12,2020,fall
9,5,12,2020,fall
14,5,12,2020,fall
15,5,12,2020,fall
2,6,12,2020,fall
5,6,12,2020,fall
16,6,12,2020,fall
2,7,12,2020,fall
5,7,12,2020,fall
16,7,12,2020,fall
2,8,12,2020,fall
5,8,12,2020,fall
16,8,12,2020,fall
9,9,12,2020,fall
14,9,12,2020,fall
15,9,12,2020,fall
2,10,12,2020,fall
5,10,12,2020,fall
16,10,12,2020,fall
9,11,12,2020,fall
14,11,12,2020,fall
15,11,12,2020,fall
9,12,12,2020,fall
14,12,12,2020,fall
15,12,12,2020,fall
9,13,12,2020,fall
14,13,12,2020,fall
15,13,12,2020,fall
2,14,12,2020,fall
5,14,12,2020,fall
16,14,12,2020,fall
2,15,12,2020,fall
5,15,12,2020,fall
16,15,12,2020,fall
9,16,12,2020,fall
14,16,12,2020,fall
15,16,12,2020,fall
9,17,12,2020,fall
14,17,12,2020,fall
15,17,12,2020,fall
9,18,12,2020,fall
